DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	3p13	3	72754439	NR	SHQ1			ENSG00000144736			rs9814945-C	rs9814945	0	9814945	intron_variant	0	0.7128	3E-11	10.522878745280337		0.0316	[0.022-0.041] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	1p31.1	1	72285869	NR	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		3330	15603	rs2613499-G	rs2613499	0	2613499	intron_variant	1	0.199	1E-11	11.0		0.0363	[0.026-0.047] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	3q22.1	3	129574413	NR	PLXND1			ENSG00000004399			rs2255703-C	rs2255703	0	2255703	missense_variant	0	0.404	4E-11	10.397940008672037		0.0256	[0.018-0.033] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	13q33.3	13	109294534	NR	LINC00370			ENSG00000223617			rs9587811-C	rs9587811	0	9587811	intron_variant	0	0.5464	5E-11	10.301029995663981		0.0248	[0.017-0.032] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	3q27.2	3	185164227	NR	EHHADH-AS1			ENSG00000223358			rs61579137-G	rs61579137	0	61579137	intron_variant	0	0.6599	5E-11	10.301029995663981		0.0309	[0.022-0.04] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	16p13.3	16	917241	NR	LMF1			ENSG00000103227			rs12918782-G	rs12918782	0	12918782	intron_variant	0	0.2568	5E-11	10.301029995663981		0.0308	[0.022-0.04] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	2p14	2	67395111	NR	LINC01829			ENSG00000236780			rs4671799-G	rs4671799	0	4671799	intron_variant	0	0.6669	5E-11	10.301029995663981		0.0262	[0.018-0.034] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	8q22.3	8	104650145	NR	ZFPM2			ENSG00000169946			rs112515915-G	rs112515915	0	112515915	intron_variant	0	0.0691	3E-11	10.522878745280337		0.0562	[0.04-0.073] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	1q42.3	1	235378708	NR	TBCE			ENSG00000284770			rs10737818-G	rs10737818	0	10737818	intron_variant	0	0.622	2E-11	10.698970004336019		0.0352	[0.025-0.045] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	14q24.3	14	76834520	NR	LRRC74A			ENSG00000100565			rs2056857-C	rs2056857	0	2056857	intron_variant	0	0.5888	5E-11	10.301029995663981		0.0256	[0.018-0.033] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	6q24.1	6	138543352	NR	NHSL1			ENSG00000135540			rs7742292-C	rs7742292	0	7742292	intron_variant	0	0.4778	5E-11	10.301029995663981		0.0261	[0.018-0.034] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	5q13.3	5	77139179	NR	PDE8B, ZBED3-AS1			ENSG00000284762, ENSG00000250802			rs7732130-G	rs7732130	0	7732130	intron_variant	0	0.2954	2E-32	31.69897000433602		0.0554	[0.046-0.065] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	3p14.1	3	63962890	NR	ATXN7			ENSG00000163635			rs13434089-C	rs13434089	0	13434089	intron_variant	0	0.2034	4E-31	30.397940008672037		0.0607	[0.051-0.071] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	4q31.3	4	152599323	NR	RPS3AP18 - TMEM154	ENSG00000243417	ENSG00000170006		46959	19305	rs6813195-C	rs6813195	0	6813195	intergenic_variant	1	0.6486	8E-31	30.096910013008056		0.0463	[0.038-0.054] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	6p24.3	6	7231610	NR	RREB1			ENSG00000124782			rs9379084-G	rs9379084	0	9379084	missense_variant	0	0.843	5E-31	30.30102999566398		0.0715	[0.059-0.084] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	15q26.1	15	90968837	NR	PRC1, PRC1-AS1			ENSG00000198901, ENSG00000258725			rs2290203-G	rs2290203	0	2290203	3_prime_UTR_variant	0	0.6998	2E-31	30.69897000433602		0.0506	[0.042-0.059] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	9p24.2	9	4290085	NR	GLIS3			ENSG00000107249			rs4237150-G	rs4237150	0	4237150	intron_variant	0	0.5708	7E-31	30.154901959985743		0.0433	[0.036-0.051] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	5p15.2	5	14751196	NR	ANKH			ENSG00000154122			rs146886108-C	rs146886108	0	146886108	missense_variant	0	0.9942	2E-31	30.69897000433602		0.3814	[0.32-0.45] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	4p12	4	45184122	NR	PRDX4P1 - THAP12P9	ENSG00000248987	ENSG00000248320		239161	139131	rs10938398-G	rs10938398	0	10938398	intergenic_variant	1	0.6065	1E-30	30.0		0.0445	[0.037-0.052] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	5q11.2	5	53976834	NR	ARL15			ENSG00000185305			rs4865796-G	rs4865796	0	4865796	intron_variant	0	0.2906	5E-30	29.30102999566398		0.0481	[0.04-0.056] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	17p13.2	17	4085157	NR	ZZEF1			ENSG00000074755			rs8071043-C	rs8071043	0	8071043	intron_variant	0	0.3318	5E-30	29.30102999566398		0.0465	[0.038-0.055] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	15q22.2	15	62099409	NR	NPM1P47 - C2CD4B	ENSG00000259466	ENSG00000205502		16104	64126	rs7163757-C	rs7163757	0	7163757	regulatory_region_variant	1	0.5556	6E-30	29.221848749616356		0.043	[0.036-0.05] unit increase	Affymetrix, Illumina [at least 945603] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010557	Genome-wide genotyping array
